% Optimal tour length 4860
     0   128
     6   120
     6   136
    16   104
    16   120
    16   136
    22    96
    22   112
    22   128
    32    96
    32   112
    32   128
    32   144
    32   176
    38   104
    38   120
    38   136
    38   152
    38   168
    38   184
    48   120
    48   152
    48   168
    48   184
    54   112
    54   160
    54   176
    64    32
    64    96
    64   112
    64   160
    64   176
    70    24
    70    40
    70    88
    70   104
    70   120
    70   152
    70   168
    70   184
    80     8
    80    24
    80    40
    80    72
    80    88
    80   104
    80   120
    80   136
    80   152
    80   168
    80   184
    86     0
    86    16
    86    32
    86    64
    86    80
    86   112
    86   128
    86   144
    86   176
    96     0
    96    16
    96    32
    96    48
    96    64
    96   128
    96   144
   102     8
   102    24
   102    40
   102    56
   102    72
   102   136
   102   152
   112    24
   112    56
   112    72
   112   152
   118    16
   118    64
   118   144
   128    16
   128    64
   128   144
   128   192
   128   320
   134    24
   134    56
   134    72
   134   152
   134   184
   134   200
   134   312
   134   328
   144     8
   144    24
   144    40
   144    56
   144    72
   144   136
   144   152
   144   168
   144   184
   144   200
   144   296
   144   312
   144   328
   150     0
   150    16
   150    32
   150    48
   150    64
   150   128
   150   144
   150   160
   150   176
   150   192
   150   288
   150   304
   150   320
   160     0
   160    16
   160    32
   160    64
   160    80
   160   112
   160   128
   160   144
   160   160
   160   192
   160   208
   160   240
   160   288
   160   304
   160   320
   160   336
   160   368
   166     8
   166    24
   166    40
   166    72
   166    88
   166   104
   166   120
   166   136
   166   152
   166   168
   166   200
   166   216
   166   232
   166   248
   166   296
   166   312
   166   328
   166   344
   166   360
   166   376
   176    24
   176    40
   176    88
   176   104
   176   120
   176   152
   176   168
   176   216
   176   232
   176   248
   176   312
   176   344
   176   360
   176   376
   182    32
   182    96
   182   112
   182   160
   182   224
   182   240
   182   304
   182   352
   182   368
   192    96
   192   112
   192   240
   192   288
   192   304
   192   352
   192   368
   198    88
   198   104
   198   120
   198   248
   198   280
   198   296
   198   312
   198   344
   198   360
   198   376
   208    72
   208    88
   208   104
   208   120
   208   232
   208   248
   208   264
   208   280
   208   296
   208   312
   208   328
   208   344
   208   360
   208   376
   214    64
   214    80
   214   112
   214   224
   214   240
   214   256
   214   272
   214   304
   214   320
   214   336
   214   368
   224    64
   224    80
   224   224
   224   240
   224   256
   224   320
   224   336
   230    72
   230    88
   230   232
   230   248
   230   264
   230   328
   230   344
   240    88
   240   248
   240   264
   240   344
   246    80
   246   256
   246   336
   256    80
   256   256
   256   336
   262    88
   262   248
   262   264
   262   344
   272    72
   272    88
   272   232
   272   248
   272   264
   272   328
   272   344
   278    64
   278    80
   278   224
   278   240
   278   256
   278   320
   278   336
   288    64
   288    80
   288   112
   288   224
   288   240
   288   256
   288   272
   288   304
   288   320
   288   336
   288   368
   294    72
   294    88
   294   104
   294   120
   294   232
   294   248
   294   264
   294   280
   294   296
   294   312
   294   328
   294   344
   294   360
   294   376
   304    88
   304   104
   304   120
   304   248
   304   280
   304   296
   304   312
   304   344
   304   360
   304   376
   310    96
   310   112
   310   240
   310   288
   310   304
   310   352
   310   368
   320    32
   320    96
   320   112
   320   160
   320   224
   320   240
   320   304
   320   352
   320   368
   326    24
   326    40
   326    88
   326   104
   326   120
   326   152
   326   168
   326   216
   326   232
   326   248
   326   312
   326   344
   326   360
   326   376
   336     8
   336    24
   336    40
   336    72
   336    88
   336   104
   336   120
   336   136
   336   152
   336   168
   336   200
   336   216
   336   232
   336   248
   336   296
   336   312
   336   328
   336   344
   336   360
   336   376
   342     0
   342    16
   342    32
   342    64
   342    80
   342   112
   342   128
   342   144
   342   160
   342   192
   342   208
   342   240
   342   288
   342   304
   342   320
   342   336
   342   368
   352     0
   352    16
   352    32
   352    48
   352    64
   352   128
   352   144
   352   160
   352   176
   352   192
   352   288
   352   304
   352   320
   358     8
   358    24
   358    40
   358    56
   358    72
   358   136
   358   152
   358   168
   358   184
   358   200
   358   296
   358   312
   358   328
   368    24
   368    56
   368    72
   368   152
   368   184
   368   200
   368   312
   368   328
   374    16
   374    64
   374   144
   374   192
   374   320
   384    16
   384    64
   384   144
   390    24
   390    56
   390    72
   390   152
   400     8
   400    24
   400    40
   400    56
   400    72
   400   136
   400   152
   406     0
   406    16
   406    32
   406    48
   406    64
   406   128
   406   144
   416     0
   416    16
   416    32
   416    64
   416    80
   416   112
   416   128
   416   144
   416   176
   422     8
   422    24
   422    40
   422    72
   422    88
   422   104
   422   120
   422   136
   422   152
   422   168
   422   184
   432    24
   432    40
   432    88
   432   104
   432   120
   432   152
   432   168
   432   184
   438    32
   438    96
   438   112
   438   160
   438   176
   448   112
   448   160
   448   176
   454   120
   454   152
   454   168
   454   184
   464   104
   464   120
   464   136
   464   152
   464   168
   464   184
   470    96
   470   112
   470   128
   470   144
   470   176
   480    96
   480   112
   480   128
   486   104
   486   120
   486   136
   496   120
   496   136
   502   128
